timestamp,disch_pres,avg_amps,Intake Temperature(F),Drive Frequency(Hz),Motor Temperature(F),Intake Pressure(psi),Gas Lock,State,Dif
11/9/2020 10:29,59,3.799999952,6.199999809,0.579999983,8.199999809,122.6999969,0,CLEAR,14.35
11/9/2020 10:30,81.80000305,3,7.400000095,0.5,10.89999962,145,0,HI,20.1
11/9/2020 10:31,83.30000305,3.099999905,8,0.49000001,11.89999962,145.5,0,HI,5.733333333
11/9/2020 10:32,74.69999695,3.5,7.5,0,10.19999981,13.10000038,0,HI,0.716666667
11/9/2020 10:33,75.90000153,3.099999905,7.800000191,0,7.699999809,65,0,HI,13.63333333
11/9/2020 10:34,80,3.099999905,7.599999905,0,7.099999905,66.40000153,0,HI,2.866666667
11/9/2020 10:35,80,3.099999905,7.599999905,0,7.099999905,66.40000153,0,HI,0.716666667
11/9/2020 10:36,80,3.099999905,7.599999905,0,7.099999905,66.40000153,0,HI,2.15
11/9/2020 10:37,80,3.099999905,7.599999905,0,7.099999905,66.40000153,0,HI,0.716666667
11/9/2020 10:38,86.30000305,2.900000095,8.199999809,0.239999995,7.300000191,73.90000153,0,HI,3.583333333
11/9/2020 10:39,86.30000305,2.900000095,8.199999809,0.239999995,7.300000191,73.90000153,0,HI,0.716666667
11/9/2020 10:40,86.30000305,2.900000095,8.199999809,0.239999995,7.300000191,73.90000153,1,HI,2.166666667
11/9/2020 10:41,86.30000305,2.900000095,8.199999809,0.239999995,7.300000191,73.90000153,0,HI,0.716666667
11/9/2020 10:42,86.30000305,2.900000095,8.199999809,0.239999995,7.300000191,73.90000153,0,HI,1.433333333
11/9/2020 10:43,80.19999695,67.5,6,0.540000021,9.899999619,114.3000031,0,CLEAR,5.016666667
11/9/2020 10:44,75.19999695,61.90000153,6.099999905,0.649999976,10.80000019,114.5999985,0,CLEAR,19.36666667
11/9/2020 10:45,72.59999847,61.20000076,6.599999905,0.649999976,11,116.4000015,0,CLEAR,20.1
11/9/2020 10:46,72.30000305,52.20000076,6.199999809,0.550000012,10.10000038,124.0999985,0,CLEAR,20.08333333
11/9/2020 10:47,71.30000305,61.79999924,6.599999905,0.649999976,11.30000019,112.5999985,0,CLEAR,17.93333333
11/9/2020 10:48,71.30000305,61.79999924,6.599999905,0.649999976,11.30000019,112.5999985,0,CLEAR,1.433333333
11/9/2020 10:49,71.30000305,61.79999924,6.599999905,0.649999976,11.30000019,112.5999985,0,CLEAR,0.716666667
11/9/2020 10:50,63.70000076,52.70000076,6.400000095,0.560000002,11.5,121.0999985,0,CLEAR,20.08333333
11/9/2020 10:51,66.40000153,54.5,6.099999905,0.569999993,10.5,117.1999969,0,CLEAR,5.75
11/9/2020 10:52,66.40000153,54.5,6.099999905,0.569999993,10.5,117.1999969,0,CLEAR,4.3
11/9/2020 10:53,70.59999847,54.59999847,6.199999809,0.600000024,10.5,110.1999969,0,CLEAR,9.316666667
11/9/2020 10:54,70.59999847,54.59999847,6.199999809,0.600000024,10.5,110.1999969,0,CLEAR,0.716666667
11/9/2020 10:55,65.69999695,53.20000076,5.800000191,0.560000002,11.10000038,112.3000031,0,CLEAR,20.1
11/9/2020 10:56,65.69999695,53.20000076,5.800000191,0.560000002,11.10000038,112.3000031,0,CLEAR,2.15
11/9/2020 10:57,60,46.20000076,5.800000191,0.639999986,11.69999981,125.5999985,0,CLEAR,17.93333333
11/9/2020 10:58,71.30000305,47.40000153,6.099999905,0.629999995,11,133.5,1,CLEAR,14.35
11/9/2020 10:59,71.30000305,42.90000153,6.099999905,0.610000014,11.60000038,127.5999985,0,CLEAR,5.016666667
11/9/2020 11:00,146.6000061,60.59999847,6.300000191,0.610000014,11.39999962,130.6000061,0,CLEAR,20.08333333
11/9/2020 11:01,155.8000031,63.59999847,6.5,0.579999983,11.19999981,129.6999969,0,CLEAR,20.1
11/9/2020 11:02,150.1000061,56.5,5.800000191,0.629999995,11,118.3000031,1,CLEAR,10.03333333
11/9/2020 11:03,150.1000061,56.5,5.800000191,0.629999995,11,118.3000031,0,CLEAR,0.716666667
11/9/2020 11:04,150.8999939,53.90000153,5.900000095,0.550000012,10.39999962,112.0999985,0,CLEAR,0.716666667
11/9/2020 11:05,150.8999939,53.90000153,5.900000095,0.550000012,10.39999962,112.0999985,0,CLEAR,0.716666667
11/9/2020 11:06,143.8999939,52.29999924,5.699999809,0.569999993,10.89999962,130.8000031,0,CLEAR,7.9
11/9/2020 11:07,147.1000061,51.90000153,6.5,0.540000021,9.699999809,116,0,CLEAR,20.08333333
11/9/2020 11:08,155.1999969,53,6,0.629999995,11.5,120.9000015,1,CLEAR,11.26666667
11/9/2020 11:09,142.8000031,57.40000153,5.800000191,0.589999974,11.39999962,110.1999969,1,CLEAR,0.933333333
11/9/2020 11:10,142.8000031,57.40000153,5.800000191,0.589999974,11.39999962,110.1999969,0,CLEAR,0.716666667
11/9/2020 11:11,142.8000031,57.40000153,5.800000191,0.589999974,11.39999962,110.1999969,0,CLEAR,6.9
11/9/2020 11:12,147,52.20000076,5.699999809,0.649999976,11.60000038,130.5,0,CLEAR,20.36666667
11/9/2020 11:13,163,46.90000153,5.599999905,0.560000002,10.39999962,118.5,1,CLEAR,12.18333333
11/9/2020 11:14,163,46.90000153,5.599999905,0.560000002,10.39999962,118.5,0,CLEAR,0.716666667
11/9/2020 11:15,163,46.90000153,5.599999905,0.560000002,10.39999962,118.5,0,CLEAR,0.733333333
11/9/2020 11:16,163,46.90000153,5.599999905,0.560000002,10.39999962,118.5,1,CLEAR,2.15
11/9/2020 11:17,157.3000031,47.79999924,6.599999905,0.540000021,10.5,124.0999985,0,CLEAR,4.3
11/9/2020 11:18,134.8000031,48.59999847,5.699999809,0.600000024,10.30000019,117.5,1,CLEAR,13.63333333
11/9/2020 11:19,134.8000031,48.59999847,5.699999809,0.600000024,10.30000019,117.5,0,CLEAR,5.733333333
11/9/2020 11:20,134.6000061,52.70000076,6.099999905,0.569999993,10.80000019,109.5,1,CLEAR,3.583333333
11/9/2020 11:21,133.3000031,44.29999924,5.900000095,0.569999993,11.69999981,125.1999969,0,CLEAR,16.5
11/9/2020 11:22,68.40000153,3.799999952,6.400000095,0.620000005,11.19999981,115.0999985,0,CLEAR,20.1
11/9/2020 11:23,71.09999847,4.199999809,5.800000191,0.560000002,11.30000019,122.5999985,0,CLEAR,20.08333333
11/9/2020 11:24,64.69999695,3.900000095,5.699999809,0.589999974,11.30000019,102.5999985,0,HI,20.08333333
11/9/2020 11:25,64.69999695,3.900000095,5.699999809,0.589999974,11.30000019,102.5999985,0,HI,4.3
11/9/2020 11:26,64.69999695,3.900000095,5.699999809,0.589999974,11.30000019,102.5999985,1,HI,0.716666667
11/9/2020 11:27,71.59999847,4.099999905,6.599999905,0.610000014,11,121.9000015,1,CLEAR,0.716666667
11/9/2020 11:28,71.59999847,4.099999905,6.599999905,0.610000014,11,121.9000015,1,CLEAR,0.716666667
11/9/2020 11:29,65.59999847,3.700000048,6.599999905,0.479999989,8.5,138,0,HI,13.63333333
11/9/2020 11:30,60.29999924,3.799999952,6.099999905,0.50999999,8.5,147.5,0,HI,20.1
11/9/2020 11:31,68.09999847,3,6.599999905,0.550000012,9.199999809,128.8000031,1,CLEAR,5.016666667
11/9/2020 11:32,68.09999847,3,6.599999905,0.550000012,9.199999809,128.8000031,1,CLEAR,0.716666667
11/9/2020 11:33,68.09999847,3,6.599999905,0.550000012,9.199999809,128.8000031,0,CLEAR,0.716666667
11/9/2020 11:34,82.19999695,3.200000048,7.699999809,0,10.19999981,5.699999809,0,HI,13.63333333
11/9/2020 11:35,80.09999847,3.299999952,6.900000095,0,7.699999809,65.90000153,0,CLEAR,14.35
11/9/2020 11:36,80.09999847,3.299999952,6.900000095,0,7.699999809,65.90000153,0,CLEAR,0.716666667
11/9/2020 11:37,90.30000305,2.5,7.5,0.129999995,8,65.40000153,0,HI,2.15
11/9/2020 11:38,90.30000305,2.5,7.5,0.129999995,8,65.40000153,0,HI,0.716666667
11/9/2020 11:39,90.30000305,2.5,7.5,0.129999995,8,65.40000153,0,HI,2.15
11/9/2020 11:40,90.30000305,2.5,7.5,0.129999995,8,65.40000153,0,HI,1.433333333
11/9/2020 11:41,90.30000305,2.5,7.5,0.129999995,8,65.40000153,1,HI,0.716666667
11/9/2020 11:42,66.19999695,65,5.599999905,0.649999976,10,105.8000031,1,CLEAR,2.15
11/9/2020 11:43,66.19999695,65,5.599999905,0.649999976,10,105.8000031,0,CLEAR,0.716666667
11/9/2020 11:44,74.30000305,59.79999924,5.900000095,0.569999993,11.60000038,106.6999969,0,CLEAR,14.35
11/9/2020 11:45,74,63.09999847,5.900000095,0.550000012,10.30000019,118.3000031,0,CLEAR,20.1
11/9/2020 11:46,73.09999847,55,5.599999905,0.560000002,10.89999962,114.1999969,0,CLEAR,20.08333333
11/9/2020 11:47,64.19999695,56.09999847,5.5,0.560000002,11.10000038,115.4000015,1,CLEAR,17.21666667
11/9/2020 11:48,61.59999847,52.29999924,5.699999809,0.600000024,9.699999809,123.3000031,0,CLEAR,0.716666667
11/9/2020 11:49,61.59999847,52.29999924,5.699999809,0.600000024,9.699999809,123.3000031,0,CLEAR,0.716666667
11/9/2020 11:50,61.59999847,52.29999924,5.699999809,0.600000024,9.699999809,123.3000031,0,CLEAR,1.433333333
11/9/2020 11:51,67.5,58.90000153,6.300000191,0.550000012,11,128.5,0,CLEAR,20.08333333
11/9/2020 11:52,67.09999847,49.70000076,6,0.649999976,10.60000038,130.5,0,CLEAR,20.08333333
11/9/2020 11:53,151.6999969,62.70000076,6.599999905,0.560000002,11.39999962,119.5999985,0,CLEAR,20.08333333
11/9/2020 11:54,166.8999939,57.5,5.800000191,0.629999995,11.19999981,111.0999985,0,CLEAR,20.81666667
11/9/2020 11:55,166.8999939,57.5,5.800000191,0.629999995,11.19999981,111.0999985,1,CLEAR,9.316666667
11/9/2020 11:56,152.6000061,63.90000153,5.800000191,0.639999986,11.60000038,120.5,0,CLEAR,0.716666667
11/9/2020 11:57,152.6000061,63.90000153,5.800000191,0.639999986,11.60000038,120.5,0,CLEAR,0.716666667
11/9/2020 11:58,165.3000031,54.90000153,6.099999905,0.620000005,10.89999962,121.5,0,CLEAR,8.616666667
11/9/2020 11:59,152.3999939,60.5,6.699999809,0.600000024,9.600000381,116.3000031,0,CLEAR,20.08333333
11/9/2020 12:00,161.3000031,54.70000076,6.099999905,0.639999986,9.699999809,114.8000031,2,CLEAR,10.76666667
11/9/2020 12:01,161.3000031,54.70000076,6.099999905,0.639999986,9.699999809,114.8000031,0,CLEAR,0.716666667
11/9/2020 12:02,161.3000031,54.70000076,6.099999905,0.639999986,9.699999809,114.8000031,0,CLEAR,0.716666667
11/9/2020 12:03,163,51.70000076,6.699999809,0.560000002,11.39999962,130.1999969,0,CLEAR,7.883333333
11/9/2020 12:04,163.1000061,49.59999847,5.900000095,0.560000002,10.60000038,122.1999969,0,CLEAR,20.1
11/9/2020 12:05,142.8000031,48.59999847,6.5,0.600000024,10.69999981,129.3000031,1,CLEAR,12.18333333
11/9/2020 12:06,148.3000031,49.40000153,6.199999809,0.600000024,10.5,120.0999985,2,CLEAR,0.733333333
11/9/2020 12:07,148.3000031,49.40000153,6.199999809,0.600000024,10.5,120.0999985,0,CLEAR,0.716666667
11/9/2020 12:08,148.3000031,49.40000153,6.199999809,0.600000024,10.5,120.0999985,0,CLEAR,3.583333333
11/9/2020 12:09,148.3000031,49.40000153,6.199999809,0.600000024,10.5,120.0999985,0,CLEAR,2.866666667
11/9/2020 12:10,135.3000031,47.90000153,6.5,0.540000021,10,128.5,0,CLEAR,18.65
11/9/2020 12:11,135.3000031,47.90000153,6.5,0.540000021,10,128.5,1,CLEAR,0.716666667
11/9/2020 12:12,135.1999969,47.20000076,5.800000191,0.560000002,10.60000038,114.4000015,0,CLEAR,20.08333333
11/9/2020 12:13,141.3000031,46.59999847,5.699999809,0.629999995,11.69999981,125.8000031,2,CLEAR,3.6
11/9/2020 12:14,148.6999969,45.5,6.300000191,0.610000014,9.699999809,111.5999985,1,CLEAR,5.733333333
11/9/2020 12:15,143.5,48.70000076,6.300000191,0.569999993,10.80000019,112,2,CLEAR,9.333333333
11/9/2020 12:16,143.5,48.70000076,6.300000191,0.569999993,10.80000019,112,0,CLEAR,1.433333333
11/9/2020 12:17,68.69999695,3.900000095,5.599999905,0.620000005,10.60000038,107.1999969,1,CLEAR,2.866666667
11/9/2020 12:18,68.69999695,3.900000095,5.599999905,0.620000005,10.60000038,107.1999969,0,CLEAR,0.716666667
11/9/2020 12:19,68.69999695,3.900000095,5.599999905,0.620000005,10.60000038,107.1999969,0,CLEAR,0.716666667
11/9/2020 12:20,66.90000153,4.199999809,6.300000191,0.610000014,11,115.1999969,0,CLEAR,15.78333333
11/9/2020 12:21,66,3.700000048,6.599999905,0.540000021,11.60000038,112.6999969,0,HI,20.08333333
11/9/2020 12:22,66,3.700000048,6.599999905,0.540000021,11.60000038,112.6999969,2,HI,3.583333333
11/9/2020 12:23,67.5,3.599999905,6.300000191,0.600000024,9.699999809,107.9000015,0,CLEAR,0.716666667
11/9/2020 12:24,67.5,3.599999905,6.300000191,0.600000024,9.699999809,107.9000015,0,CLEAR,0.716666667
11/9/2020 12:25,69,4.099999905,6.699999809,0.600000024,11.30000019,131.1000061,0,HI,15.06666667
11/9/2020 12:26,70.90000153,4.099999905,5.900000095,0.569999993,8.800000191,128.8999939,0,CLEAR,20.1
11/9/2020 12:27,63,4.099999905,6.5,0.5,8.199999809,143.6999969,1,HI,5.016666667
11/9/2020 12:28,63,4.099999905,6.5,0.5,8.199999809,143.6999969,0,HI,0.716666667
11/9/2020 12:29,70.09999847,3,6.699999809,0.560000002,10.10000038,141.3000031,0,CLEAR,14.35
11/9/2020 12:30,83.19999695,3.5,8.5,0,8.600000381,66.09999847,0,HI,19.36666667
11/9/2020 12:31,78.19999695,3,8,0,8.399999619,74.40000153,2,HI,6.45
11/9/2020 12:32,78.19999695,3,8,0,8.399999619,74.40000153,0,HI,0.75
11/9/2020 12:33,78.19999695,3,8,0,8.399999619,74.40000153,0,HI,2.133333333
11/9/2020 12:34,78.19999695,3,8,0,8.399999619,74.40000153,0,HI,0.716666667
11/9/2020 12:35,77.90000153,2.599999905,7.099999905,0.239999995,7,62.70000076,0,CLEAR,3.583333333
11/9/2020 12:36,77.90000153,2.599999905,7.099999905,0.239999995,7,62.70000076,0,CLEAR,0.716666667
11/9/2020 12:37,77.90000153,2.599999905,7.099999905,0.239999995,7,62.70000076,0,CLEAR,2.15
11/9/2020 12:38,77.90000153,2.599999905,7.099999905,0.239999995,7,62.70000076,0,CLEAR,0.716666667
11/9/2020 12:39,77.90000153,2.599999905,7.099999905,0.239999995,7,62.70000076,0,CLEAR,1.433333333
11/9/2020 12:40,72.69999695,64.30000305,6.199999809,0.600000024,10.30000019,115.6999969,0,CLEAR,1.433333333
11/9/2020 12:41,71.59999847,60.40000153,6,0.639999986,11.60000038,113.0999985,0,CLEAR,20.1
11/9/2020 12:42,73.59999847,58.20000076,6.199999809,0.589999974,11.60000038,130.8000031,0,CLEAR,20.08333333
11/9/2020 12:43,73,62,6.199999809,0.620000005,9.899999619,119.3000031,0,CLEAR,16.5
11/9/2020 12:44,62.20000076,62.40000153,5.699999809,0.600000024,9.800000191,114.3000031,1,CLEAR,0.716666667
11/9/2020 12:45,62.20000076,62.40000153,5.699999809,0.600000024,9.800000191,114.3000031,2,CLEAR,0.716666667
11/9/2020 12:46,62.20000076,62.40000153,5.699999809,0.600000024,9.800000191,114.3000031,0,CLEAR,2.15
11/9/2020 12:47,73.40000153,52.40000153,6.5,0.569999993,10.80000019,113.1999969,0,CLEAR,20.08333333
11/9/2020 12:48,67.19999695,50.40000153,6.699999809,0.540000021,11.19999981,115.3000031,0,CLEAR,17.93333333
11/9/2020 12:49,60.79999924,49.40000153,6,0.639999986,10.19999981,119.8000031,1,CLEAR,0.716666667
11/9/2020 12:50,60.79999924,49.40000153,6,0.639999986,10.19999981,119.8000031,0,CLEAR,0.733333333
11/9/2020 12:51,60.79999924,49.40000153,6,0.639999986,10.19999981,119.8000031,0,CLEAR,0.716666667
11/9/2020 12:52,71.80000305,53.79999924,6.199999809,0.550000012,11.5,128.1000061,0,CLEAR,20.08333333
11/9/2020 12:53,66,48.59999847,5.800000191,0.540000021,11.30000019,125.0999985,0,CLEAR,2.866666667
11/9/2020 12:54,71,50.5,6.199999809,0.639999986,10.89999962,111.5999985,2,CLEAR,5.016666667
11/9/2020 12:55,69.59999847,54.70000076,5.699999809,0.639999986,9.899999619,126.3000031,0,CLEAR,12.2
11/9/2020 12:56,72.09999847,46.79999924,6.099999905,0.610000014,10.80000019,115.6999969,0,CLEAR,5.016666667
11/9/2020 12:57,62.09999847,52.5,5.699999809,0.600000024,11.30000019,124.5,0,CLEAR,14.35
11/9/2020 12:58,62.09999847,52.5,5.699999809,0.600000024,11.30000019,124.5,0,CLEAR,3.6
11/9/2020 12:59,64.19999695,48.29999924,6.800000191,0.560000002,11.69999981,123,0,CLEAR,16.5
11/9/2020 13:00,64.19999695,48.29999924,6.800000191,0.560000002,11.69999981,123,0,CLEAR,2.15
11/9/2020 13:01,152,67.09999847,6.199999809,0.579999983,10.10000038,122.6999969,1,CLEAR,2.866666667
11/9/2020 13:02,155.1000061,62.40000153,5.599999905,0.649999976,11.30000019,110.8000031,0,CLEAR,15.06666667
11/9/2020 13:03,164.1999969,60.70000076,5.599999905,0.660000026,10,121.6999969,2,CLEAR,9.316666667
11/9/2020 13:04,164.1999969,60.70000076,5.599999905,0.660000026,10,121.6999969,0,CLEAR,0.716666667
11/9/2020 13:05,164.1999969,60.70000076,5.599999905,0.660000026,10,121.6999969,0,CLEAR,0.716666667
11/9/2020 13:06,164.1999969,60.70000076,5.599999905,0.660000026,10,121.6999969,0,CLEAR,0.716666667
11/9/2020 13:07,168.1999969,59.90000153,6,0.600000024,10.30000019,132.8999939,0,CLEAR,8.616666667
11/9/2020 13:08,157.8999939,52.70000076,5.900000095,0.589999974,9.699999809,130.1999969,0,CLEAR,20.08333333
11/9/2020 13:09,151.3999939,59.90000153,6,0.589999974,11.19999981,131.3000031,0,CLEAR,10.76666667
11/9/2020 13:10,146.5,58.5,6.800000191,0.579999983,11.5,112.3000031,0,CLEAR,0.716666667
11/9/2020 13:11,140.6000061,59.59999847,6.699999809,0.620000005,11.30000019,120.5,0,CLEAR,8.6
11/9/2020 13:12,153.1000061,56.40000153,5.599999905,0.649999976,10,110.1999969,0,CLEAR,20.1
11/9/2020 13:13,153.3000031,56.20000076,5.599999905,0.589999974,11.39999962,113.6999969,0,CLEAR,11.46666667
11/9/2020 13:14,162.1999969,55.90000153,6.099999905,0.600000024,11.60000038,129,0,CLEAR,0.716666667
11/9/2020 13:15,162.1999969,55.90000153,6.099999905,0.600000024,11.60000038,129,0,CLEAR,0.733333333
11/9/2020 13:16,137.8999939,57.09999847,6.5,0.569999993,11.39999962,128,0,CLEAR,7.166666667
11/9/2020 13:17,145.8999939,46.70000076,6.199999809,0.560000002,11.30000019,109.1999969,0,CLEAR,19.36666667
11/9/2020 13:18,151.3000031,44.90000153,6.300000191,0.589999974,10.19999981,121.5,0,CLEAR,11.48333333
11/9/2020 13:19,144.1999969,49.79999924,5.900000095,0.560000002,11.30000019,108.4000015,0,CLEAR,8.6
11/9/2020 13:20,138.5,50,6.400000095,0.569999993,9.899999619,107,1,CLEAR,4.316666667
11/9/2020 13:21,149.3999939,50.59999847,6.599999905,0.540000021,10.10000038,122.0999985,2,CLEAR,10.03333333
11/9/2020 13:22,154.3000031,47.5,5.5,0.639999986,11.69999981,107.3000031,1,CLEAR,5.033333333
11/9/2020 13:23,154.3000031,47.5,5.5,0.639999986,11.69999981,107.3000031,0,CLEAR,0.75
11/9/2020 13:24,154.3000031,47.5,5.5,0.639999986,11.69999981,107.3000031,2,CLEAR,2.116666667
11/9/2020 13:25,154.3000031,47.5,5.5,0.639999986,11.69999981,107.3000031,0,CLEAR,0.716666667
11/9/2020 13:26,154.3000031,47.5,5.5,0.639999986,11.69999981,107.3000031,0,CLEAR,0.716666667
11/9/2020 13:27,161.1999969,51.5,6,0.550000012,11,123.0999985,0,CLEAR,0.716666667
11/9/2020 13:28,76.09999847,4,5.699999809,0.620000005,11.39999962,105.4000015,1,CLEAR,10.05
11/9/2020 13:29,66.5,3.900000095,5.5,0.620000005,11.30000019,123.5999985,0,HI,5.733333333
11/9/2020 13:30,85,3.599999905,6.5,0.610000014,11.80000019,115.9000015,0,CLEAR,20.08333333
11/9/2020 13:31,85,3.599999905,6.5,0.610000014,11.80000019,115.9000015,0,CLEAR,3.583333333
11/9/2020 13:32,85,3.599999905,6.5,0.610000014,11.80000019,115.9000015,0,CLEAR,0.716666667
11/9/2020 13:33,85,3.599999905,6.5,0.610000014,11.80000019,115.9000015,0,CLEAR,0.716666667
11/9/2020 13:34,80.5,4,6.599999905,0.589999974,10.10000038,104.5999985,0,CLEAR,13.81666667
11/9/2020 13:35,67.40000153,3.599999905,6.099999905,0.579999983,10.5,119,0,CLEAR,21.35
11/9/2020 13:36,61.09999847,4,6.5,0.469999999,8.800000191,138,0,HI,4.3
11/9/2020 13:37,61.09999847,4,6.5,0.469999999,8.800000191,138,0,HI,0.716666667
11/9/2020 13:38,61.09999847,4,6.5,0.469999999,8.800000191,138,0,HI,0.716666667
11/9/2020 13:39,71.90000153,3.799999952,6,0.49000001,8.5,140.3999939,0,CLEAR,14.35
11/9/2020 13:40,76.80000305,3.599999905,7.300000191,0,11.80000019,6.400000095,0,HI,19.36666667
11/9/2020 13:41,82.40000153,3.5,7.699999809,0,7.199999809,66.09999847,2,HI,17.93333333
11/9/2020 13:42,82.40000153,3.5,7.699999809,0,7.199999809,66.09999847,0,HI,0.716666667
11/9/2020 13:43,82.40000153,3.5,7.699999809,0,7.199999809,66.09999847,0,HI,1.433333333
11/9/2020 13:44,86.09999847,2.5,7.300000191,0.140000001,7.699999809,73.09999847,1,HI,0.716666667
11/9/2020 13:45,86.09999847,2.5,7.300000191,0.140000001,7.699999809,73.09999847,2,HI,0.716666667
11/9/2020 13:46,86.09999847,2.5,7.300000191,0.140000001,7.699999809,73.09999847,0,HI,3.6
11/9/2020 13:47,86.09999847,2.5,7.300000191,0.140000001,7.699999809,73.09999847,0,HI,0.716666667
11/9/2020 13:48,71.5,69,6.300000191,0.560000002,11.60000038,122.5999985,1,CLEAR,2.15
11/9/2020 13:49,71.5,69,6.300000191,0.560000002,11.60000038,122.5999985,0,CLEAR,0.716666667
11/9/2020 13:50,75.40000153,68.40000153,5.800000191,0.560000002,11.5,113.5,0,CLEAR,11.48333333
11/9/2020 13:51,66.19999695,63.09999847,5.800000191,0.550000012,10.39999962,117,0,CLEAR,20.08333333
11/9/2020 13:52,69.40000153,54.09999847,5.5,0.610000014,10,117.8000031,2,CLEAR,16.5
11/9/2020 13:53,69.40000153,54.09999847,5.5,0.610000014,10,117.8000031,0,CLEAR,0.716666667
11/9/2020 13:54,65.59999847,55.59999847,5.900000095,0.540000021,9.800000191,121.6999969,0,CLEAR,2.866666667
11/9/2020 13:55,69.80000305,62.59999847,6.300000191,0.610000014,11,131.6999969,0,CLEAR,20.08333333
11/9/2020 13:56,62.70000076,61,6.199999809,0.540000021,11.19999981,117.5,1,CLEAR,17.21666667
11/9/2020 13:57,62.70000076,61,6.199999809,0.540000021,11.19999981,117.5,2,CLEAR,0.716666667
11/9/2020 13:58,62.70000076,61,6.199999809,0.540000021,11.19999981,117.5,0,CLEAR,0.716666667
11/9/2020 13:59,62.70000076,61,6.199999809,0.540000021,11.19999981,117.5,0,CLEAR,1.45
11/9/2020 14:00,67,50.40000153,5.800000191,0.550000012,11.30000019,128.3000031,0,HI,12.18333333
11/9/2020 14:01,67,50.40000153,5.800000191,0.550000012,11.30000019,128.3000031,0,HI,2.866666667
11/9/2020 14:02,68,51.70000076,6.099999905,0.639999986,11.19999981,115.6999969,0,CLEAR,5.033333333
11/9/2020 14:03,70.30000305,54.5,5.800000191,0.569999993,9.899999619,115.4000015,1,CLEAR,12.91666667
11/9/2020 14:04,66.09999847,47.70000076,6.599999905,0.560000002,10.80000019,115.5,2,CLEAR,5.733333333
11/9/2020 14:05,66.09999847,47.70000076,6.599999905,0.560000002,10.80000019,115.5,0,CLEAR,0.716666667
11/9/2020 14:06,61.5,49,5.699999809,0.569999993,10.80000019,112.4000015,0,CLEAR,14.35
11/9/2020 14:07,70.30000305,46.40000153,6.5,0.629999995,10.89999962,117.0999985,0,CLEAR,5.016666667
11/9/2020 14:08,70.30000305,46.40000153,6.5,0.629999995,10.89999962,117.0999985,0,CLEAR,0.716666667
11/9/2020 14:09,64.90000153,44.59999847,6.300000191,0.540000021,10.80000019,118.0999985,0,CLEAR,8.616666667
11/9/2020 14:10,63.79999924,52.40000153,5.699999809,0.649999976,11,133.6999969,1,CLEAR,5.016666667
11/9/2020 14:11,61.79999924,47.09999847,5.699999809,0.579999983,11.19999981,112.1999969,0,CLEAR,6.45
11/9/2020 14:12,166.1999969,70.80000305,6.5,0.620000005,11.10000038,119.6999969,0,CLEAR,20.1
11/9/2020 14:13,149.3000031,57.90000153,6.300000191,0.569999993,9.699999809,115.5999985,0,CLEAR,9.316666667
11/9/2020 14:14,149.3000031,57.90000153,6.300000191,0.569999993,9.699999809,115.5999985,0,CLEAR,0.716666667
11/9/2020 14:15,149.3000031,57.90000153,6.300000191,0.569999993,9.699999809,115.5999985,0,CLEAR,0.716666667
11/9/2020 14:16,155,63.59999847,5.900000095,0.579999983,11.30000019,129.5,0,CLEAR,9.333333333
11/9/2020 14:17,158.5,58.40000153,6.199999809,0.629999995,9.800000191,124.0999985,0,CLEAR,20.08333333
11/9/2020 14:18,152.5,58.09999847,6.699999809,0.579999983,10.69999981,130,0,CLEAR,10.05
11/9/2020 14:19,143.3999939,59.90000153,6.699999809,0.540000021,10.80000019,133.3999939,1,CLEAR,0.716666667
11/9/2020 14:20,143.3999939,59.90000153,6.699999809,0.540000021,10.80000019,133.3999939,0,CLEAR,0.716666667
11/9/2020 14:21,138.6000061,59.90000153,6,0.639999986,10.80000019,123.3000031,0,CLEAR,8.616666667
11/9/2020 14:22,144.1000061,51.5,6.199999809,0.540000021,10.30000019,109.6999969,0,CLEAR,20.08333333
11/9/2020 14:23,158.8000031,52.29999924,6.699999809,0.629999995,11.80000019,115.5,0,CLEAR,10.75
11/9/2020 14:24,158.8000031,52.29999924,6.699999809,0.629999995,11.80000019,115.5,0,CLEAR,0.716666667
11/9/2020 14:25,158.8000031,52.29999924,6.699999809,0.629999995,11.80000019,115.5,2,CLEAR,0.716666667
11/9/2020 14:26,158.8000031,52.29999924,6.699999809,0.629999995,11.80000019,115.5,0,CLEAR,0.733333333
11/9/2020 14:27,141.8000031,56.59999847,6,0.639999986,11.39999962,109.6999969,0,CLEAR,6.45
11/9/2020 14:28,137.8000031,50.20000076,6.699999809,0.589999974,11.19999981,123.5,0,CLEAR,20.08333333
11/9/2020 14:29,137.8000031,50.20000076,6.699999809,0.589999974,11.19999981,123.5,1,CLEAR,3.583333333
11/9/2020 14:30,160.6999969,53,6.199999809,0.560000002,11.60000038,122,0,CLEAR,15.06666667
11/9/2020 14:31,160.6999969,53,6.199999809,0.560000002,11.60000038,122,0,CLEAR,1.433333333
11/9/2020 14:32,139,51.20000076,5.900000095,0.560000002,10,120.0999985,0,CLEAR,8.616666667
11/9/2020 14:33,158,52.29999924,6.099999905,0.589999974,11.80000019,122.4000015,2,CLEAR,5.733333333
11/9/2020 14:34,155.5,48.29999924,6.599999905,0.600000024,11.60000038,107.9000015,0,CLEAR,5.75
11/9/2020 14:35,155.5,48.29999924,6.599999905,0.600000024,11.60000038,107.9000015,0,CLEAR,2.15
